D,N,num_classes,x,y
171,147,0,0,0
191,-61,0,0,0
104,179,0,0,0
102,128,0,0,0
32,-24,0,0,0
175,-126,3,357,27
175,-126,3,1445493,109269
175,-126,3,5851355307,442320885
175,-126,3,23686284837243,1790514833211
175,-126,3,95882075169804357,7248003602517243
175,-126,3,388130616601083199893,29339916792474966453
175,-126,3,1571152640119109623362507,118767975927935061684501
175,-126,3,6360025499071539154288228443,480772737216364337223893595
175,-126,3,25745381649088950377449125374757,1946167921483866909147259588059
175,-126,3,104217298555486572056374905228787893,7878087265393956031863769588569237
175,-126,3,-7,1
175,-126,3,12607,953
175,-126,3,51033143,3857743
175,-126,3,206582150257,15616142711
175,-126,3,836244493207193,63214141836385
175,-126,3,3385117501920567007,255890830537543769
175,-126,3,13702954811529962037143,1035846018801835340527
175,-126,3,55469557691955784405787857,4193104428218998920909527
175,-126,3,224540755834082203744667207993,16973685689584488830006424769
175,-126,3,908940924146807068802628452167807,68709475478333582564867086555385
175,-126,3,7,1
175,-126,3,40943,3095
175,-126,3,165737257,12528559
175,-126,3,670904375393,50715603737
175,-126,3,2715820745853607,205296751398817
175,-126,3,10993641708311025743,831041198946807479
175,-126,3,44502258919422286354057,3364054568039925276175
175,-126,3,180145133112179706850196993,13617692060384418571148921
175,-126,3,729227454335844533907311073607,55124414096381558336085556033
175,-126,3,2951912555006365561077088375764143,223143614644460487760055759672663
38,-188,0,0,0
128,103,0,0,0
76,-173,0,0,0
58,-177,0,0,0
177,-3,0,0,0
104,8,0,0,0
156,-68,0,0,0
109,176,0,0,0
147,51,0,0,0
190,-177,0,0,0
99,149,0,0,0
143,-1,0,0,0
72,-195,0,0,0
18,-54,0,0,0
21,165,0,0,0
190,-86,0,0,0
158,98,3,616,49
158,98,3,9538760,758863
158,98,3,147717236744,11751752369
158,98,3,2287549118678824,181987636427471
158,98,3,35424985504143031720,2818260525964063537
158,98,3,548591323229609870537096,43643582323091851506511
158,98,3,8495485196108752950994436936,675864513037139886465765809
158,98,3,131561083198348824969489979853800,10466437805249565958716997811663
158,98,3,2037354925914144707368768877021509864,162083255176230265399551541645647409
158,98,3,31550478251145361739963929860065121900104,2510021279192664084727889215207497964111
158,98,3,-16,1
158,98,3,-26560,-2113
158,98,3,-411308144,-32721919
158,98,3,-6369517891424,-506731635521
158,98,3,-98638353655283920,-7847246074956287
158,98,3,-1527513538336208893696,-121522452210041424961
158,98,3,-23655074556036177272492336,-1881896687077455431989759
158,98,3,-366322483047262702905607421600,-29143051974559022609751982913
158,98,3,-5672869948814835661160059258405264,-451309300996124337057163775400959
158,98,3,-87850063661024062001461974770056496704,-6988975806082929509108215616107268161
158,98,3,16,1
158,98,3,221216,17599
158,98,3,3425750960,272538113
158,98,3,53051179145344,4220525200319
158,98,3,821550556819046224,65359052979601921
158,98,3,12722531869848570679520,1012150290221590148287
158,98,3,197021127714924408724000496,15674159329012492056770561
158,98,3,3051069171070787523651301001536,242730030356937161769558759359
158,98,3,47248856986181087876339638585786000,3758917234433369558150894890662913
158,98,3,731695796236931155782208119488180994464,58210592049705130620587596507247111359
130,-63,0,0,0
109,101,0,0,0
20,-189,0,0,0
110,-32,0,0,0
147,-179,0,0,0
34,-157,0,0,0
108,148,0,0,0
80,-127,0,0,0
48,-157,0,0,0
37,-200,0,0,0
149,107,2,-16,1
149,107,2,-97877471204,-8018434871
149,107,2,-5050818411375101469176,-413779166734375336159
149,107,2,-260639821512298577327540512680844,-21352446154126028168185939073911
149,107,2,-13449922571947672131786416572116710384736736,-1101860589944908366713235595517901871137919
149,107,2,-694062849420925873403290909946416149421453615895660084,-56859844109202269663842213077398768631939616976735351
149,107,2,-35816060380229897511478985605766796190929207845599839386730506696,-2934165993072165367019763990920074399057841645632115247329389279
149,107,2,-1848233459304928893541204529544154111541463628879152320195273056806014824924,-151413184643392671996775424489331084267005116460091636796495240214684315191
149,107,2,-95375283708753277124923794538271662533294823805148588867742863999483768682113367643056,-7813447684277029978081189962788814825065175628935917004541711793111231792180280714239
149,107,2,-4921696821756547749015611407549662615121365591291364335873860602630021385695829892608820849631364,-403201113950007419967994587915618469538942876878671655997548607727000272362692510729856777269431
149,107,2,16,1
149,107,2,727778255164,59621917769
149,107,2,37555892743891754185256,3076698613938553814561
149,107,2,1938014868928540431061350141496724,158768364306678466192491604960009
149,107,2,100008317144823647718338374122772185302840896,8193000572243115857346035013948457851611521
149,107,2,5160777483440667294257312995152671676194175777409499884,422787364913051842642629957146091757732916454058307849
149,107,2,266314092607113952916815176439649226093776805082634209821424142936,21817300554781156018788149118758575791851967453646743322839054881
149,107,2,13742734723347593102474888396546850700554889392315641251633410218224774008644,1125848696059175296747781232370018885023027180284766235035787944904108617289
149,107,2,709172976268018281972759350753056938428926738690202156720474221956497939265154134027376,58097713932825252421686386543496852385204023284895338603805279665360088538884499568641
149,107,2,36595795552570441278118886123731609550334885060098215063787152389789681867589990632397472505807004,2998044387345444234163900683620697979879958542590520368476361919753231725693056293542750111984329
177,-181,0,0,0
163,-24,0,0,0
55,136,2,134,18
55,136,2,23806,3210
55,136,2,4237334,571362
55,136,2,754221646,101699226
55,136,2,134247215654,18101890866
55,136,2,23895250164766,3222034874922
55,136,2,4253220282112694,573504105845250
55,136,2,757049314965894766,102080508805579578
55,136,2,134750524843647155654,18169757063287319634
55,136,2,23984836372854227811646,3234114676756337315274
55,136,2,46,6
55,136,2,8054,1086
55,136,2,1433566,193302
55,136,2,255166694,34406670
55,136,2,45418237966,6124193958
55,136,2,8084191191254,1090072117854
55,136,2,1438940613805246,194026712784054
55,136,2,256123345066142534,34535664803443758
55,136,2,45588516481159565806,6147154308300204870
55,136,2,8114499810301336570934,1094158931212633023102
35,23,0,0,0
125,172,0,0,0
195,-110,0,0,0
23,-97,0,0,0
109,142,0,0,0
23,-117,0,0,0
138,176,0,0,0
149,170,0,0,0
82,25,1,815,90
82,25,1,265685,29340
82,25,1,86612495,9564750
82,25,1,28235407685,3118079160
82,25,1,9204656292815,1016484241410
82,25,1,3000689716050005,331370744620500
82,25,1,978215642776008815,108025846262041590
82,25,1,318895298855262823685,35216094510680937840
82,25,1,103958889211172904512495,11480338784635723694250
82,25,1,33890278987543511608249685,3742555227696735243387660
126,173,0,0,0
22,118,0,0,0
136,48,0,0,0
190,-169,0,0,0
197,-162,0,0,0
142,149,0,0,0
129,102,0,0,0
178,-106,0,0,0
188,163,0,0,0
48,121,3,77,11
48,121,3,1067,154
48,121,3,14861,2145
48,121,3,206987,29876
48,121,3,2882957,416119
48,121,3,40154411,5795790
48,121,3,559278797,80724941
48,121,3,7789748747,1124353384
48,121,3,108497203661,15660222435
48,121,3,1511171102507,218118760706
48,121,3,-13,1
48,121,3,-43,-6
48,121,3,-589,-85
48,121,3,-8203,-1184
48,121,3,-114253,-16491
48,121,3,-1591339,-229690
48,121,3,-22164493,-3199169
48,121,3,-308711563,-44558676
48,121,3,-4299797389,-620622295
48,121,3,-59888451883,-8644153454
48,121,3,13,1
48,121,3,139,20
48,121,3,1933,279
48,121,3,26923,3886
48,121,3,374989,54125
48,121,3,5222923,753864
48,121,3,72745933,10499971
48,121,3,1013220139,146245730
48,121,3,14112336013,2036940249
48,121,3,196559484043,28370917756
26,-44,0,0,0
55,-154,0,0,0
29,-134,0,0,0
177,198,0,0,0
108,-157,0,0,0
44,95,0,0,0
60,-8,0,0,0
119,52,0,0,0
92,125,0,0,0
191,-14,2,69,5
191,-14,2,1242083765,89874027
191,-14,2,22342602764819931,1616653997675995
191,-14,2,401898738533579676744235,29080372110195708185973
191,-14,2,7229354508742008882672534360069,523097733518198782195284648005
191,-14,2,130041628903250853882775014489244427765,9409482030525330613756670052605754027
191,-14,2,2339188820711669130288848218623646094102459931,169257762765089123982521462707490108153027995
191,-14,2,42077328506961374274006898505748263165700559994400235,3044608636618413752715565545851718308786614968305973
191,-14,2,756886985183218861252015378652269468976403049533177324720069,54766420155491857326084827949656726416990922559779689296005
191,-14,2,13614883089475698798872745669822749201049032306739628016504606771765,985138365756984484972977266744672479223286863287008264441569634027
191,-14,2,911765,65973
191,-14,2,16400828820069,1186722323995
191,-14,2,295018108815400260235,21346761164021994027
191,-14,2,5306785741371403480278359931,383985539818426441835352005
191,-14,2,95458461915788510785138323038567765,6907131890253833488973147843945973
191,-14,2,1717106812941198425217326783414276678460069,124245488441885572814109164990458326971995
191,-14,2,30887317351186181814347358391545223753816682604235,2234927846092630776648305406014875412424402114027
191,-14,2,555601064513135321369667341548690267556871072408300719931,40201882095514118164861275757822764809525154768790704005
191,-14,2,9994151948462247273480224953596026185454605305256759533436223765,723151455134105722621678535700939245088332469105594759239825973
191,-14,2,179774805248938348354297773329963949356615891540691033616378384784100069,13008048374952253536636657986070330279373166631506629004051220811619995
176,105,0,0,0
75,-117,0,0,0
40,59,0,0,0
194,-182,0,0,0
14,10,0,0,0
3,80,0,0,0
155,119,0,0,0
126,-102,0,0,0
21,49,1,385,84
21,49,1,42343,9240
21,49,1,4657345,1016316
21,49,1,512265607,111785520
21,49,1,56344559425,12295390884
21,49,1,6197389271143,1352381211720
21,49,1,681656475266305,148749637898316
21,49,1,74976014890022407,16361107787603040
21,49,1,8246679981427198465,1799573106998436084
21,49,1,907059821942101808743,197936680662040366200
112,14,0,0,0
8,34,0,0,0
63,198,0,0,0
158,-6,0,0,0
86,-74,0,0,0
69,78,0,0,0
84,103,0,0,0
77,-53,0,0,0
135,-158,0,0,0
74,102,0,0,0
65,104,0,0,0
148,117,0,0,0
133,-128,0,0,0
162,106,0,0,0
193,188,0,0,0
10,122,0,0,0
127,-119,4,32,3
127,-119,4,311314243,27624672
127,-119,4,2945421258955232,261363872710653
127,-119,4,27867360995447359535293,2472828417955892650272
127,-119,4,263660013483451394087312870432,23396042923728092061727948803
127,-119,4,2494552775250249668044805273389483843,221355764320034090734421476263835872
127,-119,4,23601582455730610511276094351851619917745632,2094301782461370504849939995366202888339453
127,-119,4,223300424806113832685814674884599390438257635784893,19814708550708855410506165047187761923419609181472
127,-119,4,2112700697595971285688542990512054937490832328434629580832,187471871645974962533158171669870268182434564326095257603
127,-119,4,19988785249728264834353349878063512938550377786347043994751813443,1773717870666717507608366976539806228935475469099216684196687072
127,-119,4,8554307,759072
127,-119,4,80934419995168,7181768441853
127,-119,4,765740619310434695357,67948492306944053472
127,-119,4,7244861902969530706157030368,642877536942082630255411203
127,-119,4,68545435189745900713947480820483907,6082423810638137452846441789507872
127,-119,4,648525361598105778776131205487135567105568,57547320113551813821931549605467519533053
127,-119,4,6135859280369286557798924069752036462525600544957,544469467329695788995311591704177511805269122272
127,-119,4,58052886344674703181040356651314539345791925969206220768,5151360658834092076920200254574144143662973405038182403
127,-119,4,549252754822774710262931342999978583832225415955837892228253507,48738300730672191525109761122400116819351315624958887914896672
127,-119,4,5196616528061409529039393968392680335968823737721993554242809830375968,461125150311465659361902843107708940256599422109867365393635269984253
127,-119,4,1048,93
127,-119,4,9915656477,879872232
127,-119,4,93814485011702248,8324689395265443
127,-119,4,887602108687987954829027,78761950891575502180632
127,-119,4,8397823675619914847165210343448,745186350349008612166104883293
127,-119,4,79453892455310680505803464043571874077,7050392866866778271888443919343949032
127,-119,4,751732981085014867490496392660469141256924648,66705515410856827004997647246392932986228643
127,-119,4,7112332163824555291122268703385572538314752240166627,631117424269931282394513113236368755986170432177432
127,-119,4,67291538460319994366038897510501850910592712533630762445848,5971158468138972100177111546754362422189396636164877926493
127,-119,4,636661933674618513723532962438149493655440094700850669177014331677,56494611114362282387432226336224223445101348176365692781843865832
127,-119,4,268573,23832
127,-119,4,2541035760152,225480462243
127,-119,4,24041369503666321123,2133326572435635432
127,-119,4,227461359133821432356581352,20183931766803285379276893
127,-119,4,2152068329182125717871336937126173,190965184060801916861540309707032
127,-119,4,20361252175337501122599617032278773462552,1806768965764873830370647728849657819043
127,-119,4,192642856421405429752864199321695609528086058723,17094289263804790032662569281366505800795238632
127,-119,4,1822641840031288918186251562602871342639352888147403752,161733310108592735317982903414359919627033500258713693
127,-119,4,17244466463712159571755414818743538420604570538669319367743773,1530198956798285705552531304173273298282150083749953615230232
127,-119,4,163154173840861919682111743654089479143305548928501381176538889404952,14477591819609705301777367103811455663921981555659454108689543335843
7,-175,1,0,5
7,-175,1,105,40
7,-175,1,1680,635
7,-175,1,26775,10120
7,-175,1,426720,161285
7,-175,1,6800745,2570440
7,-175,1,108385200,40965755
7,-175,1,1727362455,652881640
7,-175,1,27529414080,10405140485
7,-175,1,438743262825,165829366120
104,-9,0,0,0
179,-154,4,60139,4495
179,-154,4,503990083745,37669987499
179,-154,4,4223648577618212761,315690316636365085
179,-154,4,35395949012842718596455875,2645617443345689015648201
179,-154,4,296632919026203152131533125754739,22171385334562763450201860259335
179,-154,4,2485908447265538024237129995018933354505,185805521085473828455897328065520572499
179,-154,4,20832956869632763536158302749704437929635037361,1557128305015104410083036523303399714321810245
179,-154,4,174588928409405318285244497991653828584277040867517115,13049389189914495494826995466793821136568719492830401
179,-154,4,1463128547420727684507159063095679419841497294389028145850939,109359362154941679206453034245418191492799924812391427338175
179,-154,4,12261631741375440112869076550230008479130089102015114977011258697265,916477385790503297866153222755492693354623552075124796773895703099
179,-154,4,-5,1
179,-154,4,35110139,2624255
179,-154,4,294237711078385,21992359087099
179,-154,4,2465835598675484111561,184305205940703577325
179,-154,4,20664737967851706320496957235,1544555033969569081126889401
179,-154,4,173179183360541330846820434867227139,12944019897779071813651465770351095
179,-154,4,1451314291818327115117343057063687163261145,108476323231744144453527047202084596670499
179,-154,4,12162623317439971742888323560946818356302097553761,909077148737760319041329357841480144163612878485
179,-154,4,101927891701938836679244346209514818146464160694326498475,7618448318824792856577105632897443502704422554516593201
179,-154,4,854198542176750103060155463889399283967430234747591372252305739,63845796660044761473967169827727352149576355384177784380645935
179,-154,4,5365,401
179,-154,4,44961013439,3360543925
179,-154,4,376792176244459015,28162769519948099
179,-154,4,3157676689642544257472861,236015836940360087277655
179,-154,4,26462656883413793954034469322605,1977911840211704319853885567001
179,-154,4,221768178998895469451579904856287921239,16575731943946735100352959323319242765
179,-154,4,1858510482645897107444525852461778386440417775,138911595497688119857859735668011194567094299
179,-154,4,15575098418975107268991254449018285245388149642044261,1164137513140718897687260939251814022214645085982815
179,-154,4,130525866292345509948717042712534373510303295244794125351845,9755961297874604552960777632404829408312387960277535388001
179,-154,4,1093861580393682583386008303981708323198766923250132195831466830639,81759053179933129350210419367260393209070050496046848471225357605
179,-154,4,5,1
179,-154,4,77012239,5756165
179,-154,4,645394907960375,48239080289299
179,-154,4,5408680394569208845261,404263753238041369415
179,-154,4,45327013352255043796094229245,3387900042911098413992565001
179,-154,4,379859409237499805449269431440537639,28392025277612623106838333544311005
179,-154,4,3183381390362082792569814273589114346399135,237937096477006991036967196103000839957099
179,-154,4,26678073071417826017098685434866236381418798399061,1994012802057810535800743016942403460859727290575
179,-154,4,223573457129168194128823803309269134881296137365112386485,16710664766621078633338785787053419844261972779640584401
179,-154,4,1873639471594397039368006159903048144656476909260953727148224639,140042389223484625787602969375002419988232979518494686598537845
27,-25,0,0,0
191,-1,0,0,0
103,-6,2,9611,947
103,-6,2,4373543287,430938025
103,-6,2,1990207113999461,196100933903453
103,-6,2,905655688463765181529,89236906577938770343
103,-6,2,412124054967576921331861163,40607789759534404143300755
103,-6,2,187539523956420027825127648208599,18478818376725450905255929596937
103,-6,2,85340985613100548127023710161880365381,8408897175198568997382607894520462717
103,-6,2,38834927548967543504534481423599503900607737,3826519112938681195296214567143647752550215
103,-6,2,17672066790637633491386342430570472136833074002891,1741280481449015612831515647068737163789970174323
103,-6,2,8041780025441564018507335897581142287275111819558959159,792380130762436729599719503097215044238465019894176873
103,-6,2,71,7
103,-6,2,32318587,3184445
103,-6,2,14706766925801,1449100803913
103,-6,2,6692402530154981269,659422015422249683
103,-6,2,3045417925747498389420263,300073944648538150943335
103,-6,2,1385835699612261224565872218459,136550448955325754800248002077
103,-6,2,630632850119711725880300049853658441,62138101099514642731733116682207977
103,-6,2,286973262242689703432573558261640523309237,28276315733804184813976219390138585179635
103,-6,2,130588904822478772835093481402428789925154493831,12867307132499859023609247848067170900821776583
103,-6,2,59425264672610927189003609569631061869919462821450299,5855345314458579532113725703936078302054215779574013
193,-21,4,127148049254,9152316853
193,-21,4,1582821163299645436041806,113933960396145630772357
193,-21,4,19703981694476739425380793425545649334,1418323637614830844200511568569309333
193,-21,4,245287909726270848952212404939656567900926073095326,17656210088919366313839183454378423019349726191077
193,-21,4,3053502565664100656223534335004279953071785034637830952383966214,219795924171656954275594077726173737227256022121956913042743413
193,-21,4,38011975106813177280005877576744594618900202909568431294661291961407359864046,2736161839895141530710255646819524666998832580359238556813845348683038000197
193,-21,4,473197654316276556830231862405186400671799816091718502451030819848176474973826130548375894,34061512479419184430512635381245189474613964098134012084673948892111830627055644911435093
193,-21,4,5890670490581589988575102527846179430747040694099188989786322497919628615657149802290645414819568091966,424019740159116793239362303611810362775509459103115852831113196843140612827020771646461425653356023717
193,-21,4,73330876668750164353437705376252453686802555988090376686850585949241320825058522735932885948354891416589688462814374,5278472004237632766049702704203556014699993376240405585049233829030284837768083625401665261542943381583623005720373
193,-21,4,912870187121352808836442679591655316292777110331783229455854765438610001119809594747068221630248578295087849192998752145741363086,65709833907885783256212184056952139782221583141154261722572208878673901496922555752846196646455733577044349520383265549072965637
193,-21,4,490295398,35292235
193,-21,4,6103514263695308815102,439340570192720425435
193,-21,4,75980493635251471188041996236651798,5469195606831494445594752727716395
193,-21,4,945854333034894141226044688468972298107365833902,68084084683241807165008480940884433704480553275
193,-21,4,11774606566991455214820094807341922944278309020360798125817798,847554726578946315711618453915031797537211860657502292044555
193,-21,4,146577918993709988021620646978668763495889186931537533740769568108544683102,10550909480363868708291487982148711113397430609240783356555239431901961115
193,-21,4,1824696750102648156637625122835313505422157787432049290989702656105352069886560640993398,131344546106384074307671986386495604812394535337544103101054427520271552504738397908715
193,-21,4,22715005457118296733664871313532707248571003782149442514578650134553257803674371194507378025345202702,1635061870637630003021775100402352918680052111591679095334543410699050436961902111807654735862216955
193,-21,4,282771081215488584891325948729260242476691388001583192939440725071512549680477535764520177328908991830029707298598,20354307811514699026200466704862162608618563662408450778517638007939596715297891708993395422671923839357422140875
193,-21,4,3520117330489973601853239128184884921620208088681969849095658421842248745480356076230512239970902147169509308449185834361312702,253383589897013082048189862677839695478917539692461772218607174355883649401844979753429941440056402597395341708412836208488795
193,-21,4,133298,9595
193,-21,4,1659379728794531402,119444766525940075
193,-21,4,20657032239948283871815560691298,1486925717003836104550440137755
193,-21,4,257152099400570353407111335479304884753188602,18510213148662447062308293082160107925227915
193,-21,4,3201195673124745481728132440256207472426579909744934458898,230427106674376121559249614155599569533040494153870441915
193,-21,4,39850554444316014097381956993056784708066707675641719682148925047116202,2868505676508705721845612676637711915613800664295913357274177686723755
193,-21,4,496085479201355399633010109099374618662781298218546360178081823976676024690564956098,35709014164684952473559555962304090033343342560805449983870834708333374432555754075
193,-21,4,6175592939825217513458574678650403122719856862740226005965243468961341377658751922606540151834202,444528906829862649233381825996253090575590799435732702556692855725318612835209186792536905595595
193,-21,4,76877775620074776240954572147555433045170500681609918416486046426646847242438962732787590483652321240481622898,5533783377385381051768625624191535975645784547673594499133610965553799634584174658649745017776778114962506235
193,-21,4,957024279592144674259450491921220744754590138965511996694336365502339567932533014878079445217915577255304008712836460942602,68888115029934815995720326990332718848282223329731852250860815757672060241482685416249395731218227124506279787032552211435
193,-21,4,514,37
193,-21,4,6398731630850026,460590781269973
193,-21,4,79655550384039048558201495634,5733731980098753095171410117
193,-21,4,991603816667850217431228485458980352904506,71377204574003946269538513248403274792693
193,-21,4,12344125732477162019534787601544339129584827754545467554,888549613145932720130526451474440136171584332479018597
193,-21,4,153667661961254342630121916298019820323498656504391215425208091010186,11061240346043690416178468826654449300214497714048293161739605429013
193,-21,4,1912954456589096708364006455141373211500602807294132145279587697806057032824300274,137697474831774163461404851267233470894635344673986246487876731584654309456521477
193,-21,4,23813694477285426063387437085037755843879818416130568037172362113337382594684155691560408303066,1714147236826724981813103443721599249609607924564375842234582077127272817106609771244008442933
193,-21,4,296448272829584657891897422667680727168356506051196898346134037630117338625549237050207358348009763322537794,21338813606498130422449226318456420478723319983514833788455218105445021650995232232759457633897328976494757
193,-21,4,3690379858844215351198100532285684472809727904412383481665941983426126927636932720389886088620057160441140056490385359146,265639354864181023531141815082259617753661410451539381146365222974510608613403444930157780751396094810197732080634618453
61,130,0,0,0
128,-164,0,0,0
106,49,3,410425,39864
106,49,3,26332909861435,2557678306314
106,49,3,1689522182666475055945,164100901016293444164
106,49,3,108399915571143645236977044955,10528730547497288481815238414
106,49,3,6954949639835962845534078709496329465,675524425857941709615789825503114064
106,49,3,446230278296738531037761163333667630122960475,43341716066536967070272908517553517848636114
106,49,3,28630180171007123463763282255163929648708707121638985,2780808923684049918474925120381192879837488132009564
106,49,3,1836915280050194037931367196607576715220811483544853561815995,178416984186078815200726813629052543779138464420005242579414
106,49,3,117856671733378985963288217326672712258109962143079477392470422792505,11447251903911200982508859152525082897303868968118027366941813330664
106,49,3,7561696079794110707145860228883450607729788890739402642796112813496683819515,734456849774636675563284433050827675522658128936543604763313751355119388314
106,49,3,1915,186
106,49,3,122866184905,11933818836
106,49,3,7883106955855658395,765675033767281086
106,49,3,505780946364608417034171385,49125788265362186806611936
106,49,3,32450957108409797343864017691422875,3151915585936040206780242320896386
106,49,3,2082056718073197149600698084603079150961865,202227225489046056017333173531242050579436
106,49,3,133584971401361540133532939969540843975768965087355,12974919414554191684854224245707983371623451966086
106,49,3,8570825390778437271787848975608467841953337725359984748345,832472153079577020800573393689441258004491052494127721336
106,49,3,549905031296534261173538711274094675270506058158700632403294443835,53411498253745262796501496043409022582352216678127217378493370186
106,49,3,35281962898298821872563492637857192535163570674612322809122151292502122825,3426887175933117110568188149720698516030627932553485431489254743329797636
106,49,3,224560357,21811230
106,49,3,14407815410276407,1399410741545460
106,49,3,924406906320505896753157,89786335917452329425690
106,49,3,59310041399028088619468611665607,5760700470670003636679130274920
106,49,3,3805338305785863942283238989757838258757,369607129789635351883368022257825816150
106,49,3,244150893843728161384973327445151238512739847607,23714031147230236958942313741596737983286972380
106,49,3,15664746252404767089394044170296360585164727164091317157,1521494657237468651162778872141496468506944185346166610
106,49,3,1005051717358407357590871148430558480399621136499031133367622407,97619252400811003166375163809806412909731585043378971719621840
106,49,3,64484220700990570955834514747394682625360522582773175253315093039288357,6263261191199777324382296242835236889763623147508400743241867309661070
106,49,3,4137314177566065528512862602905989480629610485125549967495435708509097624910007,401851476880019117890402813123522401666233007227287127811688973879348117007300
62,13,0,0,0
164,-166,0,0,0
52,21,0,0,0
93,64,3,97208,10080
93,64,3,2362348808,244964160
93,64,3,57409800634808,5953119006240
93,64,3,1395172972664755208,144672697844680320
93,64,3,33905493524289080430008,3515835897068302130400
93,64,3,823971302232100259945299208,85441843825881180528300480
93,64,3,20024150552939006992901580922808,2076407685140728552130456134560
93,64,3,486626905913552445709393959640780808,50460859478848141447993164453776640
93,64,3,11826007047487000982690685014288674273208,1226299804978559848328401330425223770720
93,64,3,287395622781402191967796581507849402546720008,29801537810128101955228667684000623622260800
93,64,3,116,12
93,64,3,2815676,291972
93,64,3,68426558036,7095503532
93,64,3,1662902210575196,172434926542692
93,64,3,40411849452971855156,4190513577744997452
93,64,3,982088763743219813425916,101837860793924001535812
93,64,3,23866721096075878452904755476,2474863688823427507578305772
93,64,3,580009055094747234419271554151836,60144137263949074495243985335332
93,64,3,14095380033045826194781258856093162996,1461622821313626719559991824040932492
93,64,3,342545924983070613090826918301504492976956,35520357743419619274797846812598756085252
93,64,3,3356,348
93,64,3,81557396,8457108
93,64,3,1982007834236,205524638268
93,64,3,48166754306045876,4994659750731828
93,64,3,1170548461163519044316,121380221056760245788
93,64,3,28446668655029085508921556,2949782127126727742408148
93,64,3,691310940483968374874292609596,71685605132053516539242566908
93,64,3,16800238447194730791165973489480436,1742103572969382431809945118590068
93,64,3,408279394052415407202947112867060946076,42336600958616326725791769732733265628
93,64,3,9922005817461560778651289945729341622058516,1028864074754190399120809156234938702701588
68,-43,2,-5,1
68,-43,2,107,13
68,-43,2,7067,857
68,-43,2,466315,56549
68,-43,2,30769723,3731377
68,-43,2,2030335403,246214333
68,-43,2,133971366875,16246414601
68,-43,2,8840079878347,1072017149333
68,-43,2,583311300604027,70736885441377
68,-43,2,38489705759987435,4667562421981549
68,-43,2,5,1
68,-43,2,437,53
68,-43,2,28837,3497
68,-43,2,1902805,230749
68,-43,2,125556293,15225937
68,-43,2,8284812533,1004681093
68,-43,2,546672070885,66293726201
68,-43,2,36072071865877,4374381248173
68,-43,2,2380210071076997,288642868653217
68,-43,2,157057792619215925,19046054949864149
114,74,0,0,0
96,1,1,49,5
96,1,1,4801,490
96,1,1,470449,48015
96,1,1,46099201,4704980
96,1,1,4517251249,461040025
96,1,1,442644523201,45177217470
96,1,1,43374646022449,4426906272035
96,1,1,4250272665676801,433791637441960
96,1,1,416483346590304049,42507153563040045
96,1,1,40811117693184120001,4165267257540482450
181,41,0,0,0
11,128,0,0,0
135,-179,2,-19,2
135,-179,2,1034,89
135,-179,2,504611,43430
135,-179,2,246249134,21193751
135,-179,2,120169072781,10342507058
135,-179,2,58642261267994,5047122250553
135,-179,2,28617303329708291,2462985315762806
135,-179,2,13965185382636378014,1201931786969998775
135,-179,2,6814981849423222762541,586540249056043639394
135,-179,2,3325697177333150071741994,286230439607562326025497
135,-179,2,19,2
135,-179,2,10306,887
135,-179,2,5029309,432854
135,-179,2,2454292486,211231865
135,-179,2,1197689703859,103080717266
135,-179,2,584470121190706,50303178793943
135,-179,2,285220221451360669,24547848170726918
135,-179,2,139186883598142815766,11979299604135942041
135,-179,2,67922913975672242733139,5845873658970168989090
135,-179,2,33146242833244456310956066,2852774366277838330733879
165,-15,0,0,0
43,95,0,0,0
103,98,1,3339,329
103,98,1,1519428645,149713753
103,98,1,691425121475781,68128141584839
103,98,1,314637150076763570091,31002119596880782231
103,98,1,143177522964640298029854315,14107700535210053097325097
103,98,1,65153790889882718310196621596549,6419793774719543802659488558201
103,98,1,29648623467043292740400193539209347429,2921365675934669024127806172243389159
103,98,1,13491784000353698830385667752868252182054475,1329384979021706953668783421713728208579703
103,98,1,6139517260035304151492937132208815171417771828171,604944611010780513832767239727234497511201939209
103,98,1,2793824166269133581961416300804028928891817324858128101,275283674906792352523662022087647638077743781440111001
122,-18,0,0,0
181,177,4,12727562201,946032248
181,177,4,62865131492274664123644550721,4672728424126614501455840588
181,177,4,310509168616003665731503580259521894103817462841,23079964738834985390200210086144852729352149728
181,177,4,1533695094655931890957309613111793854281825516711205734901150090561,113998658598574782493016572267063057911869609135341450855831383668
181,177,4,7575366144117247348762449638731074719357857350921162132754177745511092496922663185881,563072531060131763314181603459817310266192975014162300331903231148952499337345646408
181,177,4,37416936663223655007175246817230216243972051599252385631862629494017803549788435775174604396241937660801,2781178999227512264157359968975959928330137928509199348559896502790884545391877940060250111909449121948
181,177,4,184813132807699399857093271610608625251739463752792354984244879056875858938125044963943726053073656222135505392242013787321,13737051976556308880110593151633517499652367171692113647914548877405645168290389046159419323738488851280399516753572474288
181,177,4,912845815402292643830700722311346266345344302029119864058099224689506243218774972107456459764753742799681200536574953225635408405636466397441,67851295101474549428432153533408447300560936511939261925272976715992288372287155086863080167078185956272017663776078122619150754403765247428
181,177,4,4508810981330658982199791851262048141529934840755385442499152802025437994215004690035006402325643916925503576744676375314072734459973702680054671678012976083161,335137280895802031098021823683203792185171435199210663672192170099298155180826725436105983311253830192355585008343107122885088806040904988189689003069246265368
