trial,n,N,alpha,beta,family,k,x,y
179,27,54,26,5,3,10,14238432446010978249,2740187601847579969
179,27,54,26,5,3,11,740124569845708730289,142437039878091970439
179,27,54,26,5,3,12,38472239199530842996779,7403985886058934882859
179,27,54,26,5,3,13,1999816313805758127102219,384864829035186521938229
179,27,54,26,5,3,14,103951976078699891766318609,20005567123943640205905049
179,27,54,26,5,3,15,5403502939778588613721465449,1039904625616034104185124319
179,27,54,26,5,3,16,280878200892407908021749884739,54055034964909829777420559539
179,27,54,26,5,3,17,14600262943465432628517272540979,2809821913549695114321683971709
179,27,54,26,5,3,18,758932794859310088774876422246169,146056684469619236114950145969329
179,27,54,26,5,3,19,39449905069740659183665056684259809,7592137770506650582863085906433399
180,65,-92,129,16,0,0,0,0
181,19,-58,170,39,0,0,0,0
182,89,38,500001,53000,0,0,0,0
183,35,-83,6,1,0,0,0,0
184,83,-86,82,9,0,0,0,0
185,66,57,65,8,0,0,0,0
186,46,41,24335,3588,1,0,15,2
186,46,41,24335,3588,1,1,695121,102490
186,46,41,24335,3588,1,2,33831539055,4988188298
186,46,41,24335,3588,1,3,1646581005111729,242775124361170
186,46,41,24335,3588,1,4,80139097484956311375,11815865297669955602
186,46,41,24335,3588,1,5,3900369872946242669509521,575078163794821614788170
186,46,41,24335,3588,1,6,189831001636154533240072075695,27989054220078102694070278298
186,46,41,24335,3588,1,7,9239074845731271259848065254566129,1362227268316123094325578829975490
186,46,41,24335,3588,1,8,109383405630971507117276195267893211279,66299601120956656780747818960836820002
186,46,41,24335,3588,1,9,-27287657773855217934569429716329846319,-96100316526231820308147777108749715398
186,46,41,24335,3588,1,10,-77609166741605485060327682850184244241,-87571604524470750249080552155418777942
186,46,41,24335,3588,1,11,-76584833748158224755612396123690201551,22753795289072076324632455773675764658
186,46,41,24335,3588,1,12,146797895840735407210458150437063046095,-104316003992273103173644133450643606478
186,46,41,24335,3588,1,13,161599530316448280740536530576775915025,-69753638819128664035464616616288125398
186,46,41,24335,3588,1,14,-44004037953617794274816549211950161873,-148392919717693992264162841972742029126
186,46,41,24335,3588,1,15,-100909332507806597582207500642031369871,-60693491349526286107386064889749494878
186,46,41,24335,3588,1,16,82192652911356635121469364255774484751,-152886187980787992124022834387098245054
186,46,41,24335,3588,1,17,57821005682661484064280861319110324305,44441926559330163528577155293642625050
186,46,41,24335,3588,1,18,-69020513938020068679952423879399301521,-33554685825965308698208467776860797238
186,46,41,24335,3588,1,19,-18708125614892826914626505267331857743,-135922222707218344599962790052997421166
187,78,23,53,6,0,0,0,0
188,54,83,485,66,0,0,0,0
189,28,97,127,24,0,0,0,0
190,79,-13,80,9,0,0,0,0
191,11,73,10,3,0,0,0,0
192,66,95,65,8,0,0,0,0
193,90,21,19,2,0,0,0,0
194,14,-40,15,4,1,0,4,2
194,14,-40,15,4,1,1,172,46
194,14,-40,15,4,1,2,5156,1378
194,14,-40,15,4,1,3,154508,41294
194,14,-40,15,4,1,4,4630084,1237442
194,14,-40,15,4,1,5,138748012,37081966
194,14,-40,15,4,1,6,4157810276,1111221538
194,14,-40,15,4,1,7,124595560268,33299564174
194,14,-40,15,4,1,8,3733708997764,997875703682
194,14,-40,15,4,1,9,111886674372652,29902971546286
194,14,-40,15,4,1,10,3352866522181796,896091270684898
194,14,-40,15,4,1,11,100474108991081228,26852835149000654
194,14,-40,15,4,1,12,3010870403210255044,804688963199334722
194,14,-40,15,4,1,13,90225637987316570092,24113816060831041006
194,14,-40,15,4,1,14,2703758269216286847716,722609792861731895458
194,14,-40,15,4,1,15,81022522438501288861388,21654179969791125822734
194,14,-40,15,4,1,16,2427971914885822378993924,648902789300872042786562
194,14,-40,15,4,1,17,72758134924136170080956332,19445429499056370157774126
194,14,-40,15,4,1,18,2180316075809199280049696036,582713982182390232690437218
194,14,-40,15,4,1,19,65336724139351842231409924748,17461974035972650610555342414
194,14,-40,15,4,2,0,52,14
194,14,-40,15,4,2,1,1564,418
194,14,-40,15,4,2,2,46868,12526
194,14,-40,15,4,2,3,1404476,375362
194,14,-40,15,4,2,4,42087412,11248334
194,14,-40,15,4,2,5,1261217884,337074658
194,14,-40,15,4,2,6,37794449108,10100991406
194,14,-40,15,4,2,7,1132572255356,302692667522
194,14,-40,15,4,2,8,33939373211572,9070679034254
194,14,-40,15,4,2,9,1017048624091804,271817678360098
194,14,-40,15,4,2,10,30477519349542548,8145459671768686
194,14,-40,15,4,2,11,913308531862184636,244091972474700482
194,14,-40,15,4,2,12,27368778436515996532,7314613714569245774
194,14,-40,15,4,2,13,820150044563617711324,219194319464602672738
194,14,-40,15,4,2,14,24577132558472015343188,6568514970223510936366
194,14,-40,15,4,2,15,736493826709596842584316,196836254787240725418242
194,14,-40,15,4,2,16,22070237668729433262186292,5898519128646998251610894
194,14,-40,15,4,2,17,661370636235173401023004444,176758737604622706822908578
194,14,-40,15,4,2,18,19819048849386472597427947028,5296863609010034206435646446
194,14,-40,15,4,2,19,593910094845359004521815406396,158729149532696403486246484802
195,10,-35,19,6,0,0,0,0
196,61,43,1766319049,226153980,0,0,0,0
197,43,-97,3482,531,0,0,0,0
198,6,99,5,2,0,0,0,0
199,66,-95,65,8,1,0,13,2
199,66,-95,65,8,1,1,1901,234
199,66,-95,65,8,1,2,247117,30418
199,66,-95,65,8,1,3,32123309,3954106
199,66,-95,65,8,1,4,4175783053,514003362
199,66,-95,65,8,1,5,542819673581,66816482954
199,66,-95,65,8,1,6,70562381782477,8685628780658
199,66,-95,65,8,1,7,9172566812048429,1129064925002586
199,66,-95,65,8,1,8,1192363123184513293,146769754621555522
199,66,-95,65,8,1,9,154998033447174679661,19078939035877215274
199,66,-95,65,8,1,10,20148551985009523842637,2480115304909416430098
199,66,-95,65,8,1,11,2619156760017790924863149,322395910699188258697466
199,66,-95,65,8,1,12,340470230250327810708366733,41908988275589564214240482
199,66,-95,65,8,1,13,44258510775782597601162812141,5447846079915944159592565194
199,66,-95,65,8,1,14,5753265930621487360340457211597,708178081400797151182819234738
199,66,-95,65,8,1,15,747880312470017574246658274695469,92057702736023713709606907950746
199,66,-95,65,8,1,16,97218687355171663164705235253199373,11966793177601681985097715214362242
199,66,-95,65,8,1,17,12637681475859846193837433924641223021,1555591055385482634348993370959140714
199,66,-95,65,8,1,18,-58610461430267483781171332190735263923,-138067496514003322679990566922294280878
199,66,-95,65,8,1,19,-145785595149986541551869255221324880979,84635308933921132525731500614499552314
199,66,-95,65,8,2,0,31,4
199,66,-95,65,8,2,1,4127,508
199,66,-95,65,8,2,2,536479,66036
199,66,-95,65,8,2,3,69738143,8584172
199,66,-95,65,8,2,4,9065422111,1115876324
199,66,-95,65,8,2,5,1178435136287,145055337948
199,66,-95,65,8,2,6,153187502295199,18856078056916
199,66,-95,65,8,2,7,19913196863239583,2451145092061132
199,66,-95,65,8,2,8,2588562404718850591,318630005889890244
199,66,-95,65,8,2,9,336493199416587337247,41419449620593670588
199,66,-95,65,8,2,10,43741527361751634991519,5384209820671287286196
199,66,-95,65,8,2,11,5686062063828295961560223,699905857237646753534892
199,66,-95,65,8,2,12,739144326770316723367837471,90982377231073406672249764
199,66,-95,65,8,2,13,96083076418077345741857311007,11827009134182305220638934428
199,66,-95,65,8,2,14,12490060790023284629718082593439,1537420205066468605276389225876
199,66,-95,65,8,2,15,1623611819626608924517608879836063,199852799649506736380709960429452
199,66,-95,65,8,2,16,211057046490669136902659436296094751,25979326534230809260887018466602884
199,66,-95,65,8,2,17,27435792431967361188421209109612481567,3377112596650355697178931690697945468
199,66,-95,65,8,2,18,163618289899881650724108450495644394399,98716291317073546360625625340498096500
199,66,-95,65,8,2,19,145435145454462498216451694554529680031,-100989184372750940424082719833137435796
199,66,-95,65,8,3,0,97,12
199,66,-95,65,8,3,1,12641,1556
199,66,-95,65,8,3,2,1643233,202268
199,66,-95,65,8,3,3,213607649,26293284
199,66,-95,65,8,3,4,27767351137,3417924652
199,66,-95,65,8,3,5,3609542040161,444303911476
199,66,-95,65,8,3,6,469212697869793,57756090567228
199,66,-95,65,8,3,7,60994041181032929,7507847469828164
199,66,-95,65,8,3,8,7928756140836410977,975962414987094092
199,66,-95,65,8,3,9,1030677304267552394081,126867606100852403796
199,66,-95,65,8,3,10,133980120798640974819553,16491812830695825399388
199,66,-95,65,8,3,11,17416385026519059174147809,2143808800384356449516644
199,66,-95,65,8,3,12,2263996073326679051664395617,278678652237135642611764332
199,66,-95,65,8,3,13,294302073147441757657197282401,36226080982027249183079846516
199,66,-95,65,8,3,14,38257005513094101816383982316513,4709111849011305258157768282748
199,66,-95,65,8,3,15,4973116414629085794372260503864289,612148314290487656311326796910724
199,66,-95,65,8,3,16,646466876896268059166577481520041057,79574571745914384015214325830111372
199,66,-95,65,8,3,17,84035720880100218605860700337101473121,10344082178654579434321551031117567636
199,66,-95,65,8,3,18,34961506066101319874737028525088698081,-16478359030404441775712010007619164516
199,66,-95,65,8,3,19,37289297740871340086083111311442528481,-110836554605601229496635207430999685980
199,66,-95,65,8,4,0,211,26
199,66,-95,65,8,4,1,27443,3378
199,66,-95,65,8,4,2,3567379,439114
199,66,-95,65,8,4,3,463731827,57081442
199,66,-95,65,8,4,4,60281570131,7420148346
199,66,-95,65,8,4,5,7836140385203,964562203538
199,66,-95,65,8,4,6,1018637968506259,125385666311594
199,66,-95,65,8,4,7,132415099765428467,16299172058303682
199,66,-95,65,8,4,8,17212944331537194451,2118766981913167066
199,66,-95,65,8,4,9,2237550348000069850163,275423408476653414898
199,66,-95,65,8,4,10,290864332295677543326739,35802924334983030769674
199,66,-95,65,8,4,11,37810125648090080562625907,4654104740139317346642722
199,66,-95,65,8,4,12,4915025469919414795598041171,604997813293776272032784186
199,66,-95,65,8,4,13,638915500963875833347182726323,78645061623450776046915301458
199,66,-95,65,8,4,14,83054100099833938920338156380819,10223253013235307109826956405354
199,66,-95,65,8,4,15,10796394097477448183810613146780147,1328944246658966473501457417394562
199,66,-95,65,8,4,16,1403448178571968429956459370925038291,172752528812652406248079637304887706
199,66,-95,65,8,4,17,-157844900100680045017218699824660013773,22456499801398153845776851392218007218
199,66,-95,65,8,4,18,-104298446010670012865910990670634141421,-143369080635498823625628865534877852470
199,66,-95,65,8,4,19,-129940771369821552479600397518818124173,55093198235370265308074037820912801762
200,99,74,10,1,0,0,0,0
201,60,-75,31,4,0,0,0,0
202,69,-58,7775,936,0,0,0,0
203,94,22,2143295,221064,0,0,0,0
204,70,6,251,30,0,0,0,0
205,3,2,2,1,0,0,0,0
206,15,78,4,1,0,0,0,0
207,37,12,73,12,1,0,7,1
207,37,12,73,12,1,1,955,157
207,37,12,73,12,1,2,139423,22921
207,37,12,73,12,1,3,20354803,3346309
207,37,12,73,12,1,4,2971661815,488538193
207,37,12,73,12,1,5,433842270187,71323229869
207,37,12,73,12,1,6,63337999785487,10412703022681
207,37,12,73,12,1,7,9246914126410915,1520183318081557
207,37,12,73,12,1,8,1349986124456208103,221936351736884641
207,37,12,73,12,1,9,197088727256479972123,32401187170267076029
207,37,12,73,12,1,10,28773604193321619721855,4730351390507256215593
207,37,12,73,12,1,11,4200749123497699999418707,690598901826889140400549
207,37,12,73,12,1,12,613280598426470878295409367,100822709315335307242264561
207,37,12,73,12,1,13,89534766621141250531130348875,14719424961137127968230225357
207,37,12,73,12,1,14,13071462646088196106666735526383,2148935221616705348054370637561
207,37,12,73,12,1,15,1908344011562255490322812256503043,313729822931077843687969882858549
207,37,12,73,12,1,16,278605154225443213391023922713917895,45802405212715748473095548526710593
207,37,12,73,12,1,17,40674444172903146899599169903975509627,6686837431233568199228262115016888029
207,37,12,73,12,1,18,153390006433680125250719455717650892895,-44614638207927149051270649051365692727
207,37,12,73,12,1,19,-104369721637543448877282725623647103053,-55059044290766523880625482410812008507
207,37,12,73,12,2,0,67,11
207,37,12,73,12,2,1,9775,1607
207,37,12,73,12,2,2,1427083,234611
207,37,12,73,12,2,3,208344343,34251599
207,37,12,73,12,2,4,30416846995,5000498843
207,37,12,73,12,2,5,4440651316927,730038579479
207,37,12,73,12,2,6,648304675424347,106580632105091
207,37,12,73,12,2,7,94648041960637735,15560042248763807
207,37,12,73,12,2,8,13817965821577684963,2271659587687410731
207,37,12,73,12,2,9,2017328361908381366863,331646739760113202919
207,37,12,73,12,2,10,294516122872802101877035,48418152345388840215443
207,37,12,73,12,2,11,42997336611067198492680247,7068718595687010558251759
207,37,12,73,12,2,12,6277316629092938177829439027,1031984496817958152664541371
207,37,12,73,12,2,13,916445230510957906764605417695,150662667816826203278464788407
207,37,12,73,12,2,14,133794726337970761449454561544443,21995717516759807720503194566051
207,37,12,73,12,2,15,19533113600113220213713601380070983,3211224094779115100990187941855039
207,37,12,73,12,2,16,2851700790890192180440736346928819075,468816722120234044936846936316269643
207,37,12,73,12,2,17,76046415435429481660759185618459302511,68444030205459391445678662514233512839
207,37,12,73,12,2,18,-129393155609155164000961681300221630517,124170952567735476586284264620498472627
207,37,12,73,12,2,19,88365413200470528147813360728202483543,25549597874181626592969778194828283535
208,92,19,1151,120,0,0,0,0
209,30,26,11,2,0,0,0,0
210,77,17,351,40,0,0,0,0
211,83,-30,82,9,0,0,0,0
212,68,-93,33,4,0,0,0,0
213,65,-18,129,16,0,0,0,0
214,31,92,1520,273,0,0,0,0
215,72,59,17,2,0,0,0,0
216,53,-66,66249,9100,0,0,0,0
217,60,27,31,4,0,0,0,0
218,51,40,50,7,0,0,0,0
219,53,18,66249,9100,0,0,0,0
220,38,-67,37,6,0,0,0,0
221,88,79,197,21,0,0,0,0
222,66,-57,65,8,1,0,3,1
222,66,-57,65,8,1,1,723,89
222,66,-57,65,8,1,2,93987,11569
222,66,-57,65,8,1,3,12217587,1503881
222,66,-57,65,8,1,4,1588192323,195492961
222,66,-57,65,8,1,5,206452784403,25412581049
222,66,-57,65,8,1,6,26837273780067,3303440043409
222,66,-57,65,8,1,7,3488639138624307,429421793062121
222,66,-57,65,8,1,8,453496250747379843,55821529658032321
222,66,-57,65,8,1,9,58951023958020755283,7256369433751139609
222,66,-57,65,8,1,10,7663179618291950806947,943272204857990116849
222,66,-57,65,8,1,11,996154399353995584147827,122618130262104964050761
222,66,-57,65,8,1,12,129492408736401133988410563,15939413661868787336482081
222,66,-57,65,8,1,13,16833016981332793422909225363,2072001157912680248778619769
222,66,-57,65,8,1,14,2188162715164526743844210886627,269344211114986563553884087889
222,66,-57,65,8,1,15,284444319954407143906324506036147,35012675443790340581756152805801
222,66,-57,65,8,1,16,36975573431357764181078341573812483,4551378463481629289064745980666241
222,66,-57,65,8,1,17,4806540101756554936396278080089586643,591644187577168017237835221333805529
222,66,-57,65,8,1,18,-55751496186956142959414142793463971805,76909193006568360611629514027414052529
222,66,-57,65,8,1,19,-106571339066347406929368085163273480717,129414805959094271056735372821214891017
222,66,-57,65,8,2,0,333,41
222,66,-57,65,8,2,1,43293,5329
222,66,-57,65,8,2,2,5627757,692729
222,66,-57,65,8,2,3,731565117,90049441
222,66,-57,65,8,2,4,95097837453,11705734601
222,66,-57,65,8,2,5,12361987303773,1521655448689
222,66,-57,65,8,2,6,1606963251653037,197803502594969
222,66,-57,65,8,2,7,208892860727591037,25712933681897281
222,66,-57,65,8,2,8,27154464931335181773,3342483575144051561
222,66,-57,65,8,2,9,3529871548212846039453,434497151835044805649
222,66,-57,65,8,2,10,458856146802738649947117,56481287254980680682809
222,66,-57,65,8,2,11,59647769212807811647085757,7342132845995653443959521
222,66,-57,65,8,2,12,7753751141518212775471201293,954420788692179967034054921
222,66,-57,65,8,2,13,1007928000628154852999609082333,124067360397137400060983180209
222,66,-57,65,8,2,14,131022886330518612677173709501997,16127802430839169827960779372249
222,66,-57,65,8,2,15,17031967294966791493179582626177277,2096490248648694940234840335212161
222,66,-57,65,8,2,16,2214024725459352375500668567693544013,272527604521899503060701282798208681
222,66,-57,65,8,2,17,-52476184578517621439780873214233667043,35426492097598286702950931923431916369
222,66,-57,65,8,2,18,-18470681513980870279522037782706030483,-158781691809883116606684055281404041095
222,66,-57,65,8,2,19,33264156207573729345538213484827184445,80177954794842825693972934831903640097
223,98,21,99,10,0,0,0,0
224,82,5,163,18,0,0,0,0
225,91,-55,1574,165,1,0,6,1
225,91,-55,1574,165,1,1,24459,2564
225,91,-55,1574,165,1,2,76996926,8071471
225,91,-55,1574,165,1,3,242386298589,25408988144
225,91,-55,1574,165,1,4,763031990961246,79987486605841
225,91,-55,1574,165,1,5,2402024465159703819,251800582426199324
